USNWR Rank,file date,Hospital,MS-DRG,MS-DRG TITLE,"DE-IDENTIFIED
MIN","DE-IDENTIFIED
MAX","Aetna Commercial A  VW
RATE","Aetna Commercial P
RATE","Aetna VHAN A VW
RATE","Aetna VHAN P
RATE","Aetna AWH A VW
RATE","Aetna AWH P
RATE","Aetna TN Preferred A VW
RATE","Aetna TN Preferred B
RATE","BLUE CROSS BLUE SHIELD OF TENNESSEE - P VUMC
RATE","CIGNA VUMCAO
RATE","HUMANA VUMCP
RATE","HUMANA VUMC
RATE","UNITED HEALTHCARE Comm
A",Aetna TRANSPLANT RATES MIN,Aetna TRANSPLANT RATES MAX,Humana NTN TRANSPLANT RATES MIN,Humana NTN TRANSPLANT RATES MAX,Optum TRANSPLANT RATES MIN,Optum TRANSPLANT RATES MAX,Wellcare of TN @100% TRANSPLANT RATES,BCBS MA @105% TRANSPLANT RATES,BCBS DSNP @105% TRANSPLANT RATES,VA CCN @100% TRANSPLANT RATES,Humana MA @ 100% TRANSPLANT RATES
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITH MCC,"$6,742.85 ","$47,375.86 ","$33,271.78 ","$43,377.23 ","$24,011.35 ","$31,653.60 ","$23,699.91 ","$31,239.80 ","$29,399.47 ","$38,331.04 ","$38,396.92 ","$34,012.26 ","$46,843.28 ","$36,075.74 ","$38,045.74 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITH CC,"$4,106.97 ","$28,563.57 ","$18,663.91 ","$24,332.60 ","$13,469.24 ","$17,756.19 ","$13,294.54 ","$17,524.06 ","$16,491.73 ","$21,501.92 ","$23,387.53 ","$19,079.29 ","$26,276.89 ","$20,236.80 ","$21,341.88 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,810,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITHOUT CC/MCC,"$3,034.21 ","$21,101.29 ","$14,676.61 ","$19,134.26 ","$10,591.72 ","$13,962.81 ","$10,454.34 ","$13,780.28 ","$12,968.49 ","$16,908.32 ","$17,277.50 ","$15,003.25 ","$20,663.18 ","$15,913.48 ","$16,782.47 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,811,RED BLOOD CELL DISORDERS WITH MCC,"$3,663.55 ","$29,966.93 ","$21,045.60 ","$27,437.66 ","$15,188.04 ","$20,022.04 ","$14,991.04 ","$19,760.29 ","$18,596.22 ","$24,245.76 ","$20,862.89 ","$21,513.98 ","$29,630.05 ","$22,819.20 ","$24,065.29 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,812,RED BLOOD CELL DISORDERS WITHOUT MCC,"$2,543.85 ","$19,136.11 ","$13,439.18 ","$17,520.98 ","$9,698.69 ","$12,785.56 ","$9,572.90 ","$12,618.42 ","$11,875.07 ","$15,482.72 ","$14,486.14 ","$13,738.27 ","$18,920.99 ","$14,571.76 ","$15,367.48 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,813,COAGULATION DISORDERS,"$3,925.24 ","$33,601.86 ","$23,598.38 ","$30,765.79 ","$17,030.32 ","$22,450.67 ","$16,809.43 ","$22,157.18 ","$20,851.91 ","$27,186.72 ","$22,351.21 ","$24,123.58 ","$33,224.12 ","$25,587.12 ","$26,984.36 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,"$5,989.88 ","$41,128.40 ","$28,884.22 ","$37,657.07 ","$20,844.97 ","$27,479.43 ","$20,574.60 ","$27,120.20 ","$25,522.56 ","$33,276.32 ","$26,237.93 ","$29,527.06 ","$40,666.05 ","$31,318.42 ","$33,028.64 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,"$3,842.97 ","$26,725.98 ","$15,162.42 ","$19,767.62 ","$10,942.31 ","$14,425.00 ","$10,800.39 ","$14,236.42 ","$13,397.76 ","$17,468.00 ","$21,882.93 ","$15,499.87 ","$21,347.15 ","$16,440.23 ","$17,337.98 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,816,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITHOUT CC/MCC,"$2,929.17 ","$20,372.71 ","$10,096.57 ","$13,163.15 ","$7,286.42 ","$9,605.52 ","$7,191.91 ","$9,479.95 ","$8,921.49 ","$11,631.84 ","$16,680.95 ","$10,321.28 ","$14,214.94 ","$10,947.45 ","$11,545.26 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,817,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITH MCC,"$10,747.10 ","$62,953.25 ","$35,164.60 ","$45,844.95 ","$25,377.35 ","$33,454.36 ","$25,048.19 ","$33,017.02 ","$31,072.00 ","$40,511.68 ","$51,545.41 ","$35,947.21 ","$49,508.17 ","$38,128.07 ","$40,210.14 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,818,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITH CC,"$6,070.12 ","$33,780.46 ","$20,112.17 ","$26,220.73 ","$14,514.41 ","$19,134.01 ","$14,326.15 ","$18,883.88 ","$17,771.43 ","$23,170.40 ","$27,659.06 ","$20,559.78 ","$28,315.89 ","$21,807.11 ","$22,997.94 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,819,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITHOUT CC/MCC,"$3,801.98 ","$21,707.32 ","$15,244.92 ","$19,875.17 ","$11,001.85 ","$14,503.48 ","$10,859.15 ","$14,313.88 ","$13,470.65 ","$17,563.04 ","$17,082.04 ","$15,584.20 ","$21,463.29 ","$16,529.67 ","$17,432.32 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,820,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH MCC,"$20,902.06 ","$145,369.12 ","$86,884.88 ","$113,273.95 ","$62,702.48 ","$82,659.22 ","$61,889.20 ","$81,578.63 ","$76,772.86 ","$100,096.48 ","$119,026.60 ","$88,818.56 ","$122,325.06 ","$94,207.05 ","$99,351.44 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,821,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC,"$10,062.16 ","$70,741.28 ","$32,923.46 ","$42,923.13 ","$23,759.98 ","$31,322.22 ","$23,451.80 ","$30,912.75 ","$29,091.69 ","$37,929.76 ","$57,922.16 ","$33,656.20 ","$46,352.88 ","$35,698.07 ","$37,647.44 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,822,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC,"$5,843.72 ","$51,686.47 ","$19,120.69 ","$24,928.12 ","$13,798.89 ","$18,190.75 ","$13,619.91 ","$17,952.95 ","$16,895.35 ","$22,028.16 ","$42,320.30 ","$19,546.24 ","$26,919.99 ","$20,732.08 ","$21,864.20 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,"$20,156.86 ","$180,315.80 ","$68,702.20 ","$89,568.74 ","$49,580.53 ","$65,360.85 ","$48,937.44 ","$64,506.40 ","$60,706.35 ","$79,148.96 ","$147,640.54 ","$70,231.21 ","$96,725.70 ","$74,492.03 ","$78,559.84 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,"$8,016.41 ","$55,752.06 ","$36,094.97 ","$47,057.90 ","$26,048.77 ","$34,339.48 ","$25,710.90 ","$33,890.57 ","$31,894.09 ","$41,583.52 ","$45,649.16 ","$36,898.29 ","$50,818.04 ","$39,136.85 ","$41,274.01 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,825,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITHOUT CC/MCC,"$5,027.74 ","$34,966.57 ","$21,398.49 ","$27,897.74 ","$15,442.72 ","$20,357.77 ","$15,242.42 ","$20,091.64 ","$18,908.05 ","$24,652.32 ","$28,630.23 ","$21,874.73 ","$30,126.90 ","$23,201.84 ","$24,468.83 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,826,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURES WITH MCC,"$23,516.82 ","$226,191.08 ","$76,947.19 ","$100,317.95 ","$55,530.72 ","$73,204.85 ","$54,810.46 ","$72,247.86 ","$67,991.76 ","$88,647.68 ","$185,202.70 ","$78,659.71 ","$108,333.81 ","$83,431.87 ","$87,987.86 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURES WITH CC,"$11,036.67 ","$81,838.98 ","$38,155.84 ","$49,744.70 ","$27,536.04 ","$36,300.12 ","$27,178.88 ","$35,825.57 ","$33,715.10 ","$43,957.76 ","$67,008.83 ","$39,005.02 ","$53,719.53 ","$41,371.40 ","$43,630.57 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC,"$5,604.56 ","$38,977.46 ","$25,630.22 ","$33,414.75 ","$18,496.64 ","$24,383.69 ","$18,256.73 ","$24,064.93 ","$22,647.27 ","$29,527.52 ","$31,914.30 ","$26,200.64 ","$36,084.74 ","$27,790.19 ","$29,307.74 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WITH CC/MCC,"$10,387.82 ","$72,245.68 ","$48,973.48 ","$63,847.93 ","$35,342.84 ","$46,591.64 ","$34,884.43 ","$45,982.56 ","$43,273.74 ","$56,420.32 ","$59,153.94 ","$50,063.42 ","$68,949.67 ","$53,100.69 ","$56,000.37 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,830,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WITHOUT CC/MCC,"$4,657.76 ","$32,392.94 ","$22,556.49 ","$29,407.45 ","$16,278.41 ","$21,459.45 ","$16,067.27 ","$21,178.92 ","$19,931.27 ","$25,986.40 ","$26,522.97 ","$23,058.50 ","$31,757.24 ","$24,457.43 ","$25,792.98 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH MCC,"$4,778.61 ","$25,564.73 ","$17,127.04 ","$22,328.95 ","$12,360.13 ","$16,294.07 ","$12,199.81 ","$16,081.06 ","$15,133.73 ","$19,731.36 ","$20,932.12 ","$17,508.22 ","$24,113.13 ","$18,570.42 ","$19,584.50 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,832,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH CC,"$3,340.98 ","$17,873.68 ","$11,913.00 ","$15,531.28 ","$8,597.30 ","$11,333.61 ","$8,485.78 ","$11,185.45 ","$10,526.52 ","$13,724.48 ","$14,634.77 ","$12,178.14 ","$16,772.30 ","$12,916.97 ","$13,622.33 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,833,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITHOUT CC/MCC,"$2,232.43 ","$11,943.14 ","$8,188.47 ","$10,675.51 ","$5,909.40 ","$7,790.22 ","$5,832.75 ","$7,688.38 ","$7,235.46 ","$9,433.60 ","$9,778.91 ","$8,370.71 ","$11,528.53 ","$8,878.55 ","$9,363.38 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,"$26,350.91 ","$183,264.91 ","$92,427.38 ","$120,499.84 ","$66,702.35 ","$87,932.15 ","$65,837.19 ","$86,782.63 ","$81,670.30 ","$106,481.76 ","$150,055.24 ","$94,484.41 ","$130,128.33 ","$100,216.64 ","$105,689.20 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH CC,"$9,664.35 ","$114,497.98 ","$32,290.99 ","$42,098.56 ","$23,303.54 ","$30,720.52 ","$23,001.28 ","$30,318.91 ","$28,532.84 ","$37,201.12 ","$93,749.66 ","$33,009.65 ","$45,462.43 ","$35,012.30 ","$36,924.23 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,836,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITHOUT CC/MCC,"$4,049.80 ","$28,165.72 ","$17,867.98 ","$23,294.92 ","$12,894.84 ","$16,998.97 ","$12,727.59 ","$16,776.74 ","$15,788.43 ","$20,584.96 ","$23,061.77 ","$18,265.64 ","$25,156.29 ","$19,373.79 ","$20,431.74 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY AGENT WITH MCC,"$26,609.10 ","$217,167.21 ","$87,065.15 ","$113,508.97 ","$62,832.58 ","$82,830.72 ","$62,017.61 ","$81,747.89 ","$76,932.15 ","$100,304.16 ","$177,814.06 ","$89,002.84 ","$122,578.86 ","$94,402.51 ","$99,557.58 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAPY AGENT,"$8,151.20 ","$49,135.68 ","$34,507.69 ","$44,988.52 ","$24,903.27 ","$32,829.40 ","$24,580.26 ","$32,400.23 ","$30,491.54 ","$39,754.88 ","$28,565.08 ","$35,275.68 ","$48,583.31 ","$37,415.80 ","$39,458.98 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,839,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,"$3,440.45 ","$32,331.48 ","$22,706.21 ","$29,602.64 ","$16,386.46 ","$21,601.88 ","$16,173.92 ","$21,319.49 ","$20,063.56 ","$26,158.88 ","$12,057.19 ","$23,211.55 ","$31,968.02 ","$24,619.76 ","$25,964.17 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,"$10,285.56 ","$71,534.51 ","$49,126.25 ","$64,047.10 ","$35,453.09 ","$46,736.98 ","$34,993.25 ","$46,126.00 ","$43,408.73 ","$56,596.32 ","$58,571.65 ","$50,219.59 ","$69,164.75 ","$53,266.33 ","$56,175.06 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,"$5,945.72 ","$41,352.16 ","$24,760.96 ","$32,281.47 ","$17,869.32 ","$23,556.71 ","$17,637.55 ","$23,248.76 ","$21,879.18 ","$28,526.08 ","$33,858.68 ","$25,312.03 ","$34,860.91 ","$26,847.68 ","$28,313.76 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,"$4,430.47 ","$30,813.95 ","$16,732.90 ","$21,815.09 ","$12,075.68 ","$15,919.09 ","$11,919.05 ","$15,710.98 ","$14,785.45 ","$19,277.28 ","$25,230.11 ","$17,105.30 ","$23,558.22 ","$18,143.05 ","$19,133.80 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MCC,"$8,146.08 ","$56,654.69 ","$29,070.60 ","$37,900.06 ","$20,979.47 ","$27,656.75 ","$20,707.36 ","$27,295.20 ","$25,687.25 ","$33,491.04 ","$46,388.22 ","$29,717.59 ","$40,928.45 ","$31,520.51 ","$33,241.76 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,"$4,053.99 ","$28,195.56 ","$18,034.50 ","$23,512.02 ","$13,015.01 ","$17,157.39 ","$12,846.20 ","$16,933.09 ","$15,935.57 ","$20,776.80 ","$23,086.20 ","$18,435.87 ","$25,390.74 ","$19,554.35 ","$20,622.15 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,845,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITHOUT CC/MCC,"$3,360.50 ","$23,371.55 ","$12,945.73 ","$16,877.67 ","$9,342.59 ","$12,316.11 ","$9,221.41 ","$12,155.11 ","$11,439.05 ","$14,914.24 ","$19,136.36 ","$13,233.85 ","$18,226.27 ","$14,036.72 ","$14,803.23 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,"$9,941.14 ","$58,078.33 ","$40,788.06 ","$53,176.40 ","$29,435.65 ","$38,804.33 ","$29,053.85 ","$38,297.05 ","$36,040.98 ","$46,990.24 ","$43,545.97 ","$41,695.83 ","$57,425.44 ","$44,225.45 ","$46,640.48 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,"$4,694.94 ","$29,044.61 ","$20,397.85 ","$26,593.18 ","$14,720.58 ","$19,405.80 ","$14,529.65 ","$19,152.11 ","$18,023.86 ","$23,499.52 ","$20,565.64 ","$20,851.82 ","$28,718.10 ","$22,116.87 ","$23,324.61 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,848,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,"$4,229.68 ","$22,628.06 ","$15,720.03 ","$20,494.59 ","$11,344.73 ","$14,955.49 ","$11,197.58 ","$14,759.98 ","$13,890.47 ","$18,110.40 ","$18,527.60 ","$16,069.89 ","$22,132.21 ","$17,044.83 ","$17,975.60 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,849,RADIOTHERAPY,"$4,131.61 ","$54,110.59 ","$38,001.54 ","$49,543.54 ","$27,424.69 ","$36,153.33 ","$27,068.98 ","$35,680.70 ","$33,578.76 ","$43,780.00 ","$18,098.00 ","$38,847.29 ","$53,502.29 ","$41,204.09 ","$43,454.14 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,"$23,086.34 ","$130,277.95 ","$75,538.65 ","$98,481.60 ","$54,514.22 ","$71,864.82 ","$53,807.14 ","$70,925.34 ","$66,747.16 ","$87,024.96 ","$106,670.11 ","$77,219.82 ","$106,350.73 ","$81,904.63 ","$86,377.22 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,"$9,778.75 ","$98,740.40 ","$31,996.15 ","$41,714.16 ","$23,090.76 ","$30,440.01 ","$22,791.26 ","$30,042.07 ","$28,272.31 ","$36,861.44 ","$80,847.52 ","$32,708.24 ","$45,047.32 ","$34,692.61 ","$36,587.07 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,855,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITHOUT CC/MCC,"$6,980.16 ","$83,703.93 ","$22,839.12 ","$29,775.92 ","$16,482.38 ","$21,728.33 ","$16,268.59 ","$21,444.28 ","$20,181.01 ","$26,312.00 ","$68,535.83 ","$23,347.42 ","$32,155.15 ","$24,763.87 ","$26,116.16 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,"$18,380.05 ","$98,882.61 ","$69,444.66 ","$90,536.71 ","$50,116.34 ","$66,067.20 ","$49,466.31 ","$65,203.52 ","$61,362.40 ","$80,004.32 ","$80,511.58 ","$70,990.20 ","$97,771.01 ","$75,297.07 ","$79,408.83 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,"$7,218.81 ","$44,260.83 ","$31,084.11 ","$40,525.12 ","$22,432.57 ","$29,572.33 ","$22,141.61 ","$29,185.74 ","$27,466.42 ","$35,810.72 ","$31,621.12 ","$31,775.91 ","$43,763.26 ","$33,703.71 ","$35,544.17 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC,"$5,617.57 ","$30,053.05 ","$20,599.51 ","$26,856.08 ","$14,866.11 ","$19,597.65 ","$14,673.29 ","$19,341.45 ","$18,202.05 ","$23,731.84 ","$24,607.10 ","$21,057.96 ","$29,002.01 ","$22,335.52 ","$23,555.20 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,"$6,281.77 ","$40,869.54 ","$28,702.43 ","$37,420.06 ","$20,713.77 ","$27,306.48 ","$20,445.10 ","$26,949.51 ","$25,361.92 ","$33,066.88 ","$27,516.54 ","$29,341.22 ","$40,410.09 ","$31,121.31 ","$32,820.76 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,"$3,050.48 ","$21,261.38 ","$14,931.74 ","$19,466.88 ","$10,775.84 ","$14,205.53 ","$10,636.07 ","$14,019.83 ","$13,193.92 ","$17,202.24 ","$13,362.27 ","$15,264.06 ","$21,022.37 ","$16,190.10 ","$17,074.20 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,864,FEVER AND INFLAMMATORY CONDITIONS,"$2,106.94 ","$19,033.88 ","$13,367.38 ","$17,427.38 ","$9,646.88 ","$12,717.25 ","$9,521.75 ","$12,551.00 ","$11,811.63 ","$15,400.00 ","$9,229.19 ","$13,664.88 ","$18,819.90 ","$14,493.90 ","$15,285.38 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,865,VIRAL ILLNESS WITH MCC,"$3,291.71 ","$32,170.51 ","$22,593.16 ","$29,455.25 ","$16,304.87 ","$21,494.33 ","$16,093.39 ","$21,213.34 ","$19,963.67 ","$26,028.64 ","$14,418.95 ","$23,095.98 ","$31,808.86 ","$24,497.18 ","$25,834.90 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,866,VIRAL ILLNESS WITHOUT MCC,"$1,654.69 ","$18,211.61 ","$12,789.90 ","$16,674.51 ","$9,230.13 ","$12,167.86 ","$9,110.41 ","$12,008.80 ","$11,301.36 ","$14,734.72 ","$7,248.16 ","$13,074.55 ","$18,006.88 ","$13,867.77 ","$14,625.05 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,"$8,099.14 ","$48,498.31 ","$34,060.07 ","$44,404.95 ","$24,580.24 ","$32,403.55 ","$24,261.42 ","$31,979.95 ","$30,096.02 ","$39,239.20 ","$35,477.30 ","$34,818.10 ","$47,953.11 ","$36,930.46 ","$38,947.14 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,"$3,479.96 ","$23,023.38 ","$16,169.18 ","$21,080.15 ","$11,668.86 ","$15,382.79 ","$11,517.51 ","$15,181.69 ","$14,287.34 ","$18,627.84 ","$15,243.53 ","$16,529.03 ","$22,764.55 ","$17,531.82 ","$18,489.19 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,869,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITHOUT CC/MCC,"$1,957.74 ","$15,792.68 ","$11,091.10 ","$14,459.74 ","$8,004.15 ","$10,551.68 ","$7,900.33 ","$10,413.74 ","$9,800.27 ","$12,777.60 ","$8,575.63 ","$11,337.94 ","$15,615.14 ","$12,025.80 ","$12,682.49 ",,,,,,,,,,,
