USNWR Rank,file_create_date,name,code,code type,code description,payer,gross charge,de-identified minimum negotiated charge,payer-specific negotiated charge,de-identified maximum negotiated charge,discounted cash price
17 (tie),8/30/2021,Barnes-Jewish Hospital,805,ms-drg,vaginal delivery without sterilization or d&c with mcc,TRICARE,10802.18,3517.35,3517.35,13913,6481.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,805,ms-drg,vaginal delivery without sterilization or d&c with mcc,UHC COMMUNITY PLAN,10802.18,3517.35,4779.39,13913,6481.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,806,ms-drg,vaginal delivery without sterilization or d&c with cc,ACCESS CHOICE PPO,8937.5,3032.27,8111,9433,5362.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,806,ms-drg,vaginal delivery without sterilization or d&c with cc,AETNA LOCAL NON LOCAL,8937.5,3032.27,7579,9433,5362.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,806,ms-drg,vaginal delivery without sterilization or d&c with cc,CIGNA OPEN ACCESS,8937.5,3032.27,8137,9433,5362.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,806,ms-drg,vaginal delivery without sterilization or d&c with cc,HEALTHLINK HMO,8937.5,3032.27,9433,9433,5362.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,806,ms-drg,vaginal delivery without sterilization or d&c with cc,MISSOURI CARE,8937.5,3032.27,4213,9433,5362.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,806,ms-drg,vaginal delivery without sterilization or d&c with cc,UHC COMMUNITY PLAN,8937.5,3032.27,4612.56,9433,5362.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,807,ms-drg,Normal delivery of baby,ACCESS CHOICE PPO,8084.55,2629.12,7868.14,8115.74,4850.73
17 (tie),8/30/2021,Barnes-Jewish Hospital,807,ms-drg,Normal delivery of baby,AETNA LOCAL NON LOCAL,8084.55,2629.12,7235.18,8115.74,4850.73
17 (tie),8/30/2021,Barnes-Jewish Hospital,807,ms-drg,Normal delivery of baby,CIGNA HMO POS,8084.55,2629.12,6096.55,8115.74,4850.73
17 (tie),8/30/2021,Barnes-Jewish Hospital,807,ms-drg,Normal delivery of baby,TRICARE,8084.55,2629.12,2629.12,8115.74,4850.73
17 (tie),8/30/2021,Barnes-Jewish Hospital,808,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with mcc,UHC,51432.98,14681.09,19814.41,64103.12,30859.79
17 (tie),8/30/2021,Barnes-Jewish Hospital,808,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with mcc,UHC MEDICARE,51432.98,14681.09,17144.75,64103.12,30859.79
17 (tie),8/30/2021,Barnes-Jewish Hospital,809,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with cc,CIGNA CSD,33618.03,6241.92,16419.85,30244.68,20170.82
17 (tie),8/30/2021,Barnes-Jewish Hospital,809,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with cc,TRICARE,33618.03,6241.92,6241.92,30244.68,20170.82
17 (tie),8/30/2021,Barnes-Jewish Hospital,809,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with cc,TRNPLT OPTUM,33618.03,6241.92,30244.68,30244.68,20170.82
17 (tie),8/30/2021,Barnes-Jewish Hospital,809,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with cc,UHC,33618.03,6241.92,18701.47,30244.68,20170.82
17 (tie),8/30/2021,Barnes-Jewish Hospital,809,ms-drg,major hematological and immunological diagnoses except sickle cell crisis and coagulation disorders with cc,UHC MEDICARE,33618.03,6241.92,10251.09,30244.68,20170.82
17 (tie),8/30/2021,Barnes-Jewish Hospital,811,ms-drg,red blood cell disorders with mcc,AETNA MCR GOLD,30918.82,11125.98,11167.22,15849,18551.29
17 (tie),8/30/2021,Barnes-Jewish Hospital,811,ms-drg,red blood cell disorders with mcc,UHC,30918.82,11125.98,15849,15849,18551.29
17 (tie),8/30/2021,Barnes-Jewish Hospital,811,ms-drg,red blood cell disorders with mcc,UHC MEDICARE,30918.82,11125.98,11125.98,15849,18551.29
17 (tie),8/30/2021,Barnes-Jewish Hospital,812,ms-drg,red blood cell disorders without mcc,AETNA LOCAL NON LOCAL,13278.1,7647.06,13251.6,14907,7966.86
17 (tie),8/30/2021,Barnes-Jewish Hospital,812,ms-drg,red blood cell disorders without mcc,AETNA MCR GOLD,13278.1,7647.06,7647.06,14907,7966.86
17 (tie),8/30/2021,Barnes-Jewish Hospital,812,ms-drg,red blood cell disorders without mcc,UHC,13278.1,7647.06,14907,14907,7966.86
17 (tie),8/30/2021,Barnes-Jewish Hospital,812,ms-drg,red blood cell disorders without mcc,UHC MEDICARE,13278.1,7647.06,7662.33,14907,7966.86
17 (tie),8/30/2021,Barnes-Jewish Hospital,813,ms-drg,coagulation disorders,ACCESS CHOICE PPO,39783.05,12989.92,27644.76,27644.76,23869.83
17 (tie),8/30/2021,Barnes-Jewish Hospital,813,ms-drg,coagulation disorders,UHC,39783.05,12989.92,15829.95,27644.76,23869.83
17 (tie),8/30/2021,Barnes-Jewish Hospital,815,ms-drg,reticuloendothelial and immunity disorders with cc,UHC,20705.49,9076.61,9076.61,9076.61,12423.29
17 (tie),8/30/2021,Barnes-Jewish Hospital,822,ms-drg,lymphoma and leukemia with major o.r. procedures without cc/mcc,UHC,43697.9,13592,13592,13592,26218.74
17 (tie),8/30/2021,Barnes-Jewish Hospital,823,ms-drg,lymphoma and non-acute leukemia with other procedures with mcc,ACCESS CHOICE PPO,152126.41,34167.51,81692.55,146485.24,91275.85
17 (tie),8/30/2021,Barnes-Jewish Hospital,823,ms-drg,lymphoma and non-acute leukemia with other procedures with mcc,UHC,152126.41,34167.51,39249.74,146485.24,91275.85
17 (tie),8/30/2021,Barnes-Jewish Hospital,827,ms-drg,myeloproliferative disorders or poorly differentiated neoplasms with major o.r. procedures with cc,UHC,64480.95,28713,28713,37340.23,38688.57
17 (tie),8/30/2021,Barnes-Jewish Hospital,829,ms-drg,myeloproliferative disorders or poorly differentiated neoplasms with other procedures with cc/mcc,UHC,62265.98,13581.17,17552,24634.83,37359.59
17 (tie),8/30/2021,Barnes-Jewish Hospital,831,ms-drg,other antepartum diagnoses without o.r. procedures with mcc,ACCESS CHOICE PPO,14109.6,4310.9,15683.67,19632.91,8465.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,831,ms-drg,other antepartum diagnoses without o.r. procedures with mcc,ACCESS PPO,14109.6,4310.9,19632.91,19632.91,8465.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,832,ms-drg,other antepartum diagnoses without o.r. procedures with cc,ACCESS CHOICE PPO,10730.1,2905.61,11148.95,11148.95,6438.06
17 (tie),8/30/2021,Barnes-Jewish Hospital,832,ms-drg,other antepartum diagnoses without o.r. procedures with cc,HEALTHLINK HMO,10730.1,2905.61,5240,11148.95,6438.06
17 (tie),8/30/2021,Barnes-Jewish Hospital,832,ms-drg,other antepartum diagnoses without o.r. procedures with cc,UHC,10730.1,2905.61,6759.05,11148.95,6438.06
17 (tie),8/30/2021,Barnes-Jewish Hospital,832,ms-drg,other antepartum diagnoses without o.r. procedures with cc,UHC COMMUNITY PLAN,10730.1,2905.61,4238.06,11148.95,6438.06
17 (tie),8/30/2021,Barnes-Jewish Hospital,833,ms-drg,other antepartum diagnoses without o.r. procedures without cc/mcc,ACCESS CHOICE PPO,8633.78,2582.5,6539.01,7477,5180.27
17 (tie),8/30/2021,Barnes-Jewish Hospital,833,ms-drg,other antepartum diagnoses without o.r. procedures without cc/mcc,AETNA LOCAL NON LOCAL,8633.78,2582.5,7240.75,7477,5180.27
17 (tie),8/30/2021,Barnes-Jewish Hospital,834,ms-drg,acute leukemia without major o.r. procedures with mcc,ADVANTRA,234853.63,44694.97,70013.67,251307.69,140912.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,834,ms-drg,acute leukemia without major o.r. procedures with mcc,UHC,234853.63,44694.97,57129.94,251307.69,140912.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,834,ms-drg,acute leukemia without major o.r. procedures with mcc,UHC MEDICARE,234853.63,44694.97,44694.97,251307.69,140912.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,835,ms-drg,acute leukemia without major o.r. procedures with cc,TRICARE,78885.87,34055.47,34055.47,34055.47,47331.52
17 (tie),8/30/2021,Barnes-Jewish Hospital,837,ms-drg,chemotherapy with acute leukemia as secondary diagnosis or with high dose chemotherapy agent with mcc,ACCESS CHOICE PPO,58817.93,23319.43,229666.07,229666.07,35290.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,837,ms-drg,chemotherapy with acute leukemia as secondary diagnosis or with high dose chemotherapy agent with mcc,TRICARE,58817.93,23319.43,33865.19,229666.07,35290.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,837,ms-drg,chemotherapy with acute leukemia as secondary diagnosis or with high dose chemotherapy agent with mcc,TRNPLT OPTUM,58817.93,23319.43,26345.6,229666.07,35290.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,838,ms-drg,chemotherapy with acute leukemia as secondary diagnosis with cc or high dose chemotherapy agent,UHC,34814.22,13446.9,19343.49,30693.05,20888.53
17 (tie),8/30/2021,Barnes-Jewish Hospital,839,ms-drg,chemotherapy with acute leukemia as secondary diagnosis without cc/mcc,ACCESS PPO,30395.29,7953.26,26119.41,26119.41,18237.17
17 (tie),8/30/2021,Barnes-Jewish Hospital,839,ms-drg,chemotherapy with acute leukemia as secondary diagnosis without cc/mcc,TRICARE,30395.29,7953.26,7953.26,26119.41,18237.17
17 (tie),8/30/2021,Barnes-Jewish Hospital,839,ms-drg,chemotherapy with acute leukemia as secondary diagnosis without cc/mcc,UHC MEDICARE,30395.29,7953.26,10661.58,26119.41,18237.17
17 (tie),8/30/2021,Barnes-Jewish Hospital,840,ms-drg,lymphoma and non-acute leukemia with mcc,ACCESS PPO,91286,12464.95,107253.33,107253.33,54771.6
17 (tie),8/30/2021,Barnes-Jewish Hospital,841,ms-drg,lymphoma and non-acute leukemia with cc,ACCESS CHOICE PPO,71205.7,13312.79,76641.72,76641.72,42723.42
17 (tie),8/30/2021,Barnes-Jewish Hospital,841,ms-drg,lymphoma and non-acute leukemia with cc,CONNECT NETWORK,71205.7,13312.79,22371.78,76641.72,42723.42
17 (tie),8/30/2021,Barnes-Jewish Hospital,842,ms-drg,lymphoma and non-acute leukemia without cc/mcc,ACCESS PPO,45757.05,42318.63,42318.63,42318.63,27454.23
17 (tie),8/30/2021,Barnes-Jewish Hospital,843,ms-drg,other myeloproliferative disorders or poorly differentiated neoplastic diagnoses with mcc,ACCESS CHOICE PPO,54684.84,15069.41,33999.35,33999.35,32810.9
17 (tie),8/30/2021,Barnes-Jewish Hospital,846,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with mcc,AETNA LOCAL NON LOCAL,42922.49,12735.88,30299,172200.95,25753.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,846,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with mcc,AETNA MCR GOLD,42922.49,12735.88,20869.03,172200.95,25753.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,846,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with mcc,HEALTHLINK HMO,42922.49,12735.88,17195.55,172200.95,25753.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,846,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with mcc,TRNPLT HLTH ALLIANCE,42922.49,12735.88,44952.64,172200.95,25753.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,846,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with mcc,UHC,42922.49,12735.88,27498.12,172200.95,25753.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,847,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with cc,ACCESS PPO,31082.02,3699.63,21386.72,30299,18649.21
17 (tie),8/30/2021,Barnes-Jewish Hospital,847,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with cc,AETNA MCR GOLD,31082.02,3699.63,10929.76,30299,18649.21
17 (tie),8/30/2021,Barnes-Jewish Hospital,847,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with cc,CIGNA OPEN ACCESS,31082.02,3699.63,20634.33,30299,18649.21
17 (tie),8/30/2021,Barnes-Jewish Hospital,847,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with cc,CONNECT NETWORK,31082.02,3699.63,13093.75,30299,18649.21
17 (tie),8/30/2021,Barnes-Jewish Hospital,847,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with cc,UHC,31082.02,3699.63,28401.96,30299,18649.21
17 (tie),8/30/2021,Barnes-Jewish Hospital,847,ms-drg,chemotherapy without acute leukemia as secondary diagnosis with cc,UHC COMMUNITY PLAN,31082.02,3699.63,3699.63,30299,18649.21
17 (tie),8/30/2021,Barnes-Jewish Hospital,853,ms-drg,infectious and parasitic diseases with o.r. procedures with mcc,AETNA MCR GOLD,132488.31,32885.42,50225.9,224969.38,79492.99
17 (tie),8/30/2021,Barnes-Jewish Hospital,853,ms-drg,infectious and parasitic diseases with o.r. procedures with mcc,HEALTH ALLIANCE HMO,132488.31,32885.42,144659.1,224969.38,79492.99
17 (tie),8/30/2021,Barnes-Jewish Hospital,854,ms-drg,infectious and parasitic diseases with o.r. procedures with cc,ACCESS PPO,69536.29,38320.86,38320.86,44660.27,41721.77
17 (tie),8/30/2021,Barnes-Jewish Hospital,854,ms-drg,infectious and parasitic diseases with o.r. procedures with cc,UHC,69536.29,38320.86,44660.27,44660.27,41721.77
17 (tie),8/30/2021,Barnes-Jewish Hospital,856,ms-drg,postoperative or post-traumatic infections with o.r. procedures with mcc,UHC MEDICARE,106402.39,34234.74,34234.74,53434.41,63841.43
17 (tie),8/30/2021,Barnes-Jewish Hospital,857,ms-drg,postoperative or post-traumatic infections with o.r. procedures with cc,CIGNA CSD,44064.98,16169.87,28089.06,31462.39,26438.99
17 (tie),8/30/2021,Barnes-Jewish Hospital,857,ms-drg,postoperative or post-traumatic infections with o.r. procedures with cc,UHC,44064.98,16169.87,30464.65,31462.39,26438.99
17 (tie),8/30/2021,Barnes-Jewish Hospital,857,ms-drg,postoperative or post-traumatic infections with o.r. procedures with cc,UHC MEDICARE,44064.98,16169.87,16169.87,31462.39,26438.99
17 (tie),8/30/2021,Barnes-Jewish Hospital,864,ms-drg,fever and inflammatory conditions,AETNA LOCAL NON LOCAL,21595.63,3155.34,14524.93,18168.27,12957.38
17 (tie),8/30/2021,Barnes-Jewish Hospital,864,ms-drg,fever and inflammatory conditions,CONNECT NETWORK,21595.63,3155.34,8923.8,18168.27,12957.38
17 (tie),8/30/2021,Barnes-Jewish Hospital,864,ms-drg,fever and inflammatory conditions,UHC,21595.63,3155.34,15691.33,18168.27,12957.38
17 (tie),8/30/2021,Barnes-Jewish Hospital,864,ms-drg,fever and inflammatory conditions,UHC MEDICARE,21595.63,3155.34,3155.34,18168.27,12957.38
17 (tie),8/30/2021,Barnes-Jewish Hospital,870,ms-drg,septicemia or severe sepsis with mv >96 hours,AETNA MCR GOLD,174710.82,48281.41,67815.17,134242.79,104826.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,870,ms-drg,septicemia or severe sepsis with mv >96 hours,CIGNA OPEN ACCESS,174710.82,48281.41,132429.38,134242.79,104826.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,870,ms-drg,septicemia or severe sepsis with mv >96 hours,UHC,174710.82,48281.41,72955.78,134242.79,104826.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,870,ms-drg,septicemia or severe sepsis with mv >96 hours,UHC MEDICARE,174710.82,48281.41,48281.41,134242.79,104826.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,ADVANTRA,53042.23,11584.12,16309.09,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,AETNA LOCAL NON LOCAL,53042.23,11584.12,25990,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,AETNA MCR GOLD,53042.23,11584.12,14983.52,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,ANTHEM ACCESS,53042.23,11584.12,35608.05,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,CONNECT NETWORK,53042.23,11584.12,17116.05,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,TRNPLT OPTUM,53042.23,11584.12,44890,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,UHC,53042.23,11584.12,31112.32,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,UHC COMMUNITY PLAN,53042.23,11584.12,12192.98,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,871,ms-drg,septicemia or severe sepsis without mv >96 hours with mcc,VA FEE BASIS,53042.23,11584.12,31733.97,57167.96,31825.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,872,ms-drg,septicemia or severe sepsis without mv >96 hours without mcc,ACCESS PPO,27421.46,5386.77,19965.69,23760.3,16452.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,872,ms-drg,septicemia or severe sepsis without mv >96 hours without mcc,AETNA LOCAL NON LOCAL,27421.46,5386.77,23760.3,23760.3,16452.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,872,ms-drg,septicemia or severe sepsis without mv >96 hours without mcc,AETNA MEDICARE,27421.46,5386.77,8931.46,23760.3,16452.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,872,ms-drg,septicemia or severe sepsis without mv >96 hours without mcc,TRICARE,27421.46,5386.77,5386.77,23760.3,16452.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,872,ms-drg,septicemia or severe sepsis without mv >96 hours without mcc,UHC,27421.46,5386.77,15584.36,23760.3,16452.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,881,ms-drg,depressive neuroses,ACCESS PPO,9689.6,2419.82,9284,9284,5813.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,882,ms-drg,neuroses except depressive,CONNECT NETWORK,9171.85,2634,2634,4404,5503.11
17 (tie),8/30/2021,Barnes-Jewish Hospital,883,ms-drg,disorders of personality and impulse control,AETNA LOCAL NON LOCAL,9618.75,3364.5,4008,4008,5771.25
17 (tie),8/30/2021,Barnes-Jewish Hospital,883,ms-drg,disorders of personality and impulse control,UHC MEDICARE,9618.75,3364.5,3364.5,4008,5771.25
17 (tie),8/30/2021,Barnes-Jewish Hospital,884,ms-drg,organic disturbances and intellectual disability,UHC MEDICARE,19834.5,5146.39,11062.12,11590.67,11900.7
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,ACCESS PPO,19703.8,3246.81,18228.5,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,AETNA LOCAL NON LOCAL,19703.8,3246.81,5010,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,AETNA MCR GOLD,19703.8,3246.81,8016,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,CIGNA CSD,19703.8,3246.81,3512,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,CIGNA OPEN ACCESS,19703.8,3246.81,8780,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,CONNECT NETWORK,19703.8,3246.81,8780,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,MISSOURI CARE,19703.8,3246.81,5506.1,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,TRICARE,19703.8,3246.81,3246.81,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,UHC COMMUNITY PLAN,19703.8,3246.81,4839.64,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,885,ms-drg,psychoses,UHC MEDICARE,19703.8,3246.81,4850.03,18228.5,11822.28
17 (tie),8/30/2021,Barnes-Jewish Hospital,896,ms-drg,"alcohol, drug abuse or dependence without rehabilitation therapy with mcc",UHC MEDICARE,22293.9,14018.33,14018.33,14018.33,13376.34
17 (tie),8/30/2021,Barnes-Jewish Hospital,897,ms-drg,"alcohol, drug abuse or dependence without rehabilitation therapy without mcc",UHC,11062.93,2752.3,8927.7,8927.7,6637.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,897,ms-drg,"alcohol, drug abuse or dependence without rehabilitation therapy without mcc",UHC MEDICARE,11062.93,2752.3,6295.17,8927.7,6637.76
17 (tie),8/30/2021,Barnes-Jewish Hospital,908,ms-drg,other o.r. procedures for injuries with cc,ACCESS PPO,50289.1,15743.26,43698.67,43698.67,30173.46
17 (tie),8/30/2021,Barnes-Jewish Hospital,908,ms-drg,other o.r. procedures for injuries with cc,UHC,50289.1,15743.26,28713,43698.67,30173.46
17 (tie),8/30/2021,Barnes-Jewish Hospital,908,ms-drg,other o.r. procedures for injuries with cc,UHC MEDICARE,50289.1,15743.26,15743.26,43698.67,30173.46
17 (tie),8/30/2021,Barnes-Jewish Hospital,909,ms-drg,other o.r. procedures for injuries without cc/mcc,UHC,33600.44,16014,16014,16014,20160.26
17 (tie),8/30/2021,Barnes-Jewish Hospital,947,ms-drg,signs and symptoms with mcc,CIGNA OPEN ACCESS,31429.2,10213.12,19432,19432,18857.52
17 (tie),8/30/2021,Barnes-Jewish Hospital,947,ms-drg,signs and symptoms with mcc,UHC MEDICARE,31429.2,10213.12,10213.12,19432,18857.52
17 (tie),8/30/2021,Barnes-Jewish Hospital,948,ms-drg,signs and symptoms without mcc,ACCESS CHOICE PPO,25197.1,3051.44,12017.55,15546,15118.26
