US News Ranking,Hospital Name,Billing Code Type,DRG Number,DRG Description,Payor,Plan,Charge Amount
7,New York-Presbyterian Hospital,MSDRG,940,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC,Other,MVP Essential,25536.708
7,New York-Presbyterian Hospital,MSDRG,941,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITHOUT CC/MCC,Other,MVP Essential,14435.615524731
7,New York-Presbyterian Hospital,MSDRG,945,REHABILITATION WITH CC/MCC,Other,MVP Essential,17832.312
7,New York-Presbyterian Hospital,MSDRG,946,REHABILITATION WITHOUT CC/MCC,Other,MVP Essential,20526.2816884987
7,New York-Presbyterian Hospital,MSDRG,947,SIGNS AND SYMPTOMS WITH MCC,Other,MVP Essential,18225.9
7,New York-Presbyterian Hospital,MSDRG,948,SIGNS AND SYMPTOMS WITHOUT MCC,Other,MVP Essential,15831.66
7,New York-Presbyterian Hospital,MSDRG,949,AFTERCARE WITH CC/MCC,Other,MVP Essential,14957.8052303167
7,New York-Presbyterian Hospital,MSDRG,950,AFTERCARE WITHOUT CC/MCC,Other,MVP Essential,9789.8734759458
7,New York-Presbyterian Hospital,MSDRG,951,OTHER FACTORS INFLUENCING HEALTH STATUS,Other,MVP Essential,14391.7272
7,New York-Presbyterian Hospital,MSDRG,955,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,Other,MVP Essential,52322.1069120964
7,New York-Presbyterian Hospital,MSDRG,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",Other,MVP Essential,44166.5470534727
7,New York-Presbyterian Hospital,MSDRG,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,Other,MVP Essential,61184.7454746857
7,New York-Presbyterian Hospital,MSDRG,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,Other,MVP Essential,53289.744
7,New York-Presbyterian Hospital,MSDRG,959,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC,Other,MVP Essential,16270.7805562064
7,New York-Presbyterian Hospital,MSDRG,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,Other,MVP Essential,36075.4159219512
7,New York-Presbyterian Hospital,MSDRG,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,Other,MVP Essential,23465.108
7,New York-Presbyterian Hospital,MSDRG,965,OTHER MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC,Other,MVP Essential,13503.2993647732
7,New York-Presbyterian Hospital,MSDRG,969,HIV WITH EXTENSIVE O.R. PROCEDURES WITH MCC,Other,MVP Essential,61871.8123718471
7,New York-Presbyterian Hospital,MSDRG,970,HIV WITH EXTENSIVE O.R. PROCEDURES WITHOUT MCC,Other,MVP Essential,31584.3153716904
7,New York-Presbyterian Hospital,MSDRG,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,Other,MVP Essential,44612.1085714286
7,New York-Presbyterian Hospital,MSDRG,975,HIV WITH MAJOR RELATED CONDITION WITH CC,Other,MVP Essential,31237.9182857143
7,New York-Presbyterian Hospital,MSDRG,976,HIV WITH MAJOR RELATED CONDITION WITHOUT CC/MCC,Other,MVP Essential,21713.154
7,New York-Presbyterian Hospital,MSDRG,977,HIV WITH OR WITHOUT OTHER RELATED CONDITION,Other,MVP Essential,23033.976
7,New York-Presbyterian Hospital,MSDRG,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,Other,MVP Essential,87061.7325
7,New York-Presbyterian Hospital,MSDRG,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,Other,MVP Essential,36634.308
7,New York-Presbyterian Hospital,MSDRG,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,Other,MVP Essential,14781.597234867
7,New York-Presbyterian Hospital,MSDRG,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,Other,MVP Essential,88385.3736
7,New York-Presbyterian Hospital,MSDRG,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,Other,MVP Essential,35115.084
7,New York-Presbyterian Hospital,MSDRG,989,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,Other,MVP Essential,11977.8112959068
7,New York-Presbyterian Hospital,MSDRG,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,United Healthcare,United Commuity Plan Medicaid,697335.5125
7,New York-Presbyterian Hospital,MSDRG,2,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,197571.6164551668
7,New York-Presbyterian Hospital,MSDRG,3,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITH MAJOR O.R. PROCEDURES",United Healthcare,United Commuity Plan Medicaid,239955.7439130436
7,New York-Presbyterian Hospital,MSDRG,4,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOUT MAJOR O.R. PROCEDURES",United Healthcare,United Commuity Plan Medicaid,182833.7982352941
7,New York-Presbyterian Hospital,MSDRG,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,United Healthcare,United Commuity Plan Medicaid,182195.47
7,New York-Presbyterian Hospital,MSDRG,6,LIVER TRANSPLANT WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,73521.309986275
7,New York-Presbyterian Hospital,MSDRG,7,LUNG TRANSPLANT,United Healthcare,United Commuity Plan Medicaid,233128.1710653858
7,New York-Presbyterian Hospital,MSDRG,8,SIMULTANEOUS PANCREAS AND KIDNEY TRANSPLANT,United Healthcare,United Commuity Plan Medicaid,56435.5511456238
7,New York-Presbyterian Hospital,MSDRG,10,PANCREAS TRANSPLANT,United Healthcare,United Commuity Plan Medicaid,62385.7398743703
7,New York-Presbyterian Hospital,MSDRG,11,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",United Healthcare,United Commuity Plan Medicaid,136071.1
7,New York-Presbyterian Hospital,MSDRG,12,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",United Healthcare,United Commuity Plan Medicaid,26402.21
7,New York-Presbyterian Hospital,MSDRG,13,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",United Healthcare,United Commuity Plan Medicaid,23732.9106853752
7,New York-Presbyterian Hospital,MSDRG,14,ALLOGENEIC BONE MARROW TRANSPLANT,United Healthcare,United Commuity Plan Medicaid,231999.32
7,New York-Presbyterian Hospital,MSDRG,16,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,71723.11
7,New York-Presbyterian Hospital,MSDRG,18,CHIMERIC ANTIGEN RECEPTOR (CAR) T-CELL IMMUNOTHERAPY,United Healthcare,United Commuity Plan Medicaid,444447.1563614776
7,New York-Presbyterian Hospital,MSDRG,19,SIMULTANEOUS PANCREAS AND KIDNEY TRANSPLANT WITH HEMODIALYSIS,United Healthcare,United Commuity Plan Medicaid,62385.7398743703
7,New York-Presbyterian Hospital,MSDRG,20,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,United Healthcare,United Commuity Plan Medicaid,120385.77
7,New York-Presbyterian Hospital,MSDRG,21,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH CC,United Healthcare,United Commuity Plan Medicaid,32634.8270493256
7,New York-Presbyterian Hospital,MSDRG,22,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,16931.1153174906
7,New York-Presbyterian Hospital,MSDRG,23,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC OR CHEMOTHERAPY IMPLANT OR EPILEPSY WITH NEUROSTIMULATOR,United Healthcare,United Commuity Plan Medicaid,79813.0242857143
7,New York-Presbyterian Hospital,MSDRG,24,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,73428.97
7,New York-Presbyterian Hospital,MSDRG,25,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,United Healthcare,United Commuity Plan Medicaid,67227.2182352941
7,New York-Presbyterian Hospital,MSDRG,26,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,United Healthcare,United Commuity Plan Medicaid,35831.8825
7,New York-Presbyterian Hospital,MSDRG,27,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,22460.64
7,New York-Presbyterian Hospital,MSDRG,28,SPINAL PROCEDURES WITH MCC,United Healthcare,United Commuity Plan Medicaid,73699.06
7,New York-Presbyterian Hospital,MSDRG,29,SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,United Healthcare,United Commuity Plan Medicaid,48072.66
7,New York-Presbyterian Hospital,MSDRG,30,SPINAL PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,26846.95
7,New York-Presbyterian Hospital,MSDRG,31,VENTRICULAR SHUNT PROCEDURES WITH MCC,United Healthcare,United Commuity Plan Medicaid,52816.2933333333
7,New York-Presbyterian Hospital,MSDRG,32,VENTRICULAR SHUNT PROCEDURES WITH CC,United Healthcare,United Commuity Plan Medicaid,20998.31
7,New York-Presbyterian Hospital,MSDRG,33,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,14210.3490931836
7,New York-Presbyterian Hospital,MSDRG,34,CAROTID ARTERY STENT PROCEDURES WITH MCC,United Healthcare,United Commuity Plan Medicaid,41918.38
7,New York-Presbyterian Hospital,MSDRG,35,CAROTID ARTERY STENT PROCEDURES WITH CC,United Healthcare,United Commuity Plan Medicaid,21667.2847042516
7,New York-Presbyterian Hospital,MSDRG,36,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,15349.8577509916
7,New York-Presbyterian Hospital,MSDRG,37,EXTRACRANIAL PROCEDURES WITH MCC,United Healthcare,United Commuity Plan Medicaid,73428.97
7,New York-Presbyterian Hospital,MSDRG,38,EXTRACRANIAL PROCEDURES WITH CC,United Healthcare,United Commuity Plan Medicaid,26080.34
7,New York-Presbyterian Hospital,MSDRG,39,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,16810.4913981162
7,New York-Presbyterian Hospital,MSDRG,40,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",United Healthcare,United Commuity Plan Medicaid,14860.26
7,New York-Presbyterian Hospital,MSDRG,41,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUROSTIMULATOR",United Healthcare,United Commuity Plan Medicaid,24362.296
7,New York-Presbyterian Hospital,MSDRG,42,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",United Healthcare,United Commuity Plan Medicaid,16903.24
7,New York-Presbyterian Hospital,MSDRG,52,SPINAL DISORDERS AND INJURIES WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,17488.11
7,New York-Presbyterian Hospital,MSDRG,53,SPINAL DISORDERS AND INJURIES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,12732.02
7,New York-Presbyterian Hospital,MSDRG,54,NERVOUS SYSTEM NEOPLASMS WITH MCC,United Healthcare,United Commuity Plan Medicaid,44015.068
7,New York-Presbyterian Hospital,MSDRG,55,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,13244.8
7,New York-Presbyterian Hospital,MSDRG,56,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,United Healthcare,United Commuity Plan Medicaid,22759.626
7,New York-Presbyterian Hospital,MSDRG,57,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,20463.1714285714
7,New York-Presbyterian Hospital,MSDRG,58,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH MCC,United Healthcare,United Commuity Plan Medicaid,126356.3
7,New York-Presbyterian Hospital,MSDRG,59,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,United Healthcare,United Commuity Plan Medicaid,21127.395
7,New York-Presbyterian Hospital,MSDRG,60,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,13290.692
7,New York-Presbyterian Hospital,MSDRG,61,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WITH MCC",United Healthcare,United Commuity Plan Medicaid,27675.5133333333
7,New York-Presbyterian Hospital,MSDRG,62,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WITH CC",United Healthcare,United Commuity Plan Medicaid,12671.5699515135
7,New York-Presbyterian Hospital,MSDRG,63,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WITHOUT CC/MCC",United Healthcare,United Commuity Plan Medicaid,15731.48
7,New York-Presbyterian Hospital,MSDRG,64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,United Healthcare,United Commuity Plan Medicaid,42420.0995
7,New York-Presbyterian Hospital,MSDRG,65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,United Healthcare,United Commuity Plan Medicaid,18446.570625
7,New York-Presbyterian Hospital,MSDRG,66,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,14934.4
7,New York-Presbyterian Hospital,MSDRG,67,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,United Healthcare,United Commuity Plan Medicaid,24590.019487594
7,New York-Presbyterian Hospital,MSDRG,68,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,13062.03
7,New York-Presbyterian Hospital,MSDRG,69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,United Healthcare,United Commuity Plan Medicaid,10007.1528571429
7,New York-Presbyterian Hospital,MSDRG,70,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,United Healthcare,United Commuity Plan Medicaid,37464.7983333333
7,New York-Presbyterian Hospital,MSDRG,71,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,United Healthcare,United Commuity Plan Medicaid,10498.7671697997
7,New York-Presbyterian Hospital,MSDRG,72,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,7666.1817063302
7,New York-Presbyterian Hospital,MSDRG,73,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,United Healthcare,United Commuity Plan Medicaid,41568.91
7,New York-Presbyterian Hospital,MSDRG,74,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,12184.35125
7,New York-Presbyterian Hospital,MSDRG,75,VIRAL MENINGITIS WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,18054.3756781754
7,New York-Presbyterian Hospital,MSDRG,76,VIRAL MENINGITIS WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,8087.8037704602
7,New York-Presbyterian Hospital,MSDRG,77,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,United Healthcare,United Commuity Plan Medicaid,14624.71
7,New York-Presbyterian Hospital,MSDRG,78,HYPERTENSIVE ENCEPHALOPATHY WITH CC,United Healthcare,United Commuity Plan Medicaid,9772.6408924283
7,New York-Presbyterian Hospital,MSDRG,79,HYPERTENSIVE ENCEPHALOPATHY WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,7613.843169171
7,New York-Presbyterian Hospital,MSDRG,80,NONTRAUMATIC STUPOR AND COMA WITH MCC,United Healthcare,United Commuity Plan Medicaid,23073.0517586437
7,New York-Presbyterian Hospital,MSDRG,81,NONTRAUMATIC STUPOR AND COMA WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,10085.92
7,New York-Presbyterian Hospital,MSDRG,82,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,United Healthcare,United Commuity Plan Medicaid,29243.275
7,New York-Presbyterian Hospital,MSDRG,83,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,United Healthcare,United Commuity Plan Medicaid,13357.5
7,New York-Presbyterian Hospital,MSDRG,84,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,10102.16
7,New York-Presbyterian Hospital,MSDRG,85,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,United Healthcare,United Commuity Plan Medicaid,10102.16
7,New York-Presbyterian Hospital,MSDRG,86,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,United Healthcare,United Commuity Plan Medicaid,13357.5
7,New York-Presbyterian Hospital,MSDRG,87,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,10102.16
7,New York-Presbyterian Hospital,MSDRG,88,CONCUSSION WITH MCC,United Healthcare,United Commuity Plan Medicaid,10236.8525154437
7,New York-Presbyterian Hospital,MSDRG,89,CONCUSSION WITH CC,United Healthcare,United Commuity Plan Medicaid,10236.8525154437
7,New York-Presbyterian Hospital,MSDRG,90,CONCUSSION WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,5886.6714429175
7,New York-Presbyterian Hospital,MSDRG,91,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,United Healthcare,United Commuity Plan Medicaid,19669.3509090909
7,New York-Presbyterian Hospital,MSDRG,92,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,United Healthcare,United Commuity Plan Medicaid,16655.9714285714
7,New York-Presbyterian Hospital,MSDRG,93,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,13649.925
7,New York-Presbyterian Hospital,MSDRG,94,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,United Healthcare,United Commuity Plan Medicaid,35470.05730481
7,New York-Presbyterian Hospital,MSDRG,95,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,United Healthcare,United Commuity Plan Medicaid,33333.26
7,New York-Presbyterian Hospital,MSDRG,96,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,22992.041755617
7,New York-Presbyterian Hospital,MSDRG,97,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH MCC,United Healthcare,United Commuity Plan Medicaid,151195.3
7,New York-Presbyterian Hospital,MSDRG,98,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITH CC,United Healthcare,United Commuity Plan Medicaid,21502.958
7,New York-Presbyterian Hospital,MSDRG,99,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,18180.6
7,New York-Presbyterian Hospital,MSDRG,100,SEIZURES WITH MCC,United Healthcare,United Commuity Plan Medicaid,30410.666
7,New York-Presbyterian Hospital,MSDRG,101,SEIZURES WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,11610.2297222222
7,New York-Presbyterian Hospital,MSDRG,102,HEADACHES WITH MCC,United Healthcare,United Commuity Plan Medicaid,10972.62526697
7,New York-Presbyterian Hospital,MSDRG,103,HEADACHES WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,11776.6871428571
7,New York-Presbyterian Hospital,MSDRG,113,ORBITAL PROCEDURES WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,14896.6805023582
7,New York-Presbyterian Hospital,MSDRG,114,ORBITAL PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,10212.0126529923
7,New York-Presbyterian Hospital,MSDRG,115,EXTRAOCULAR PROCEDURES EXCEPT ORBIT,United Healthcare,United Commuity Plan Medicaid,13037.66
7,New York-Presbyterian Hospital,MSDRG,116,INTRAOCULAR PROCEDURES WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,13037.66
7,New York-Presbyterian Hospital,MSDRG,117,INTRAOCULAR PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,8257.1421876016
7,New York-Presbyterian Hospital,MSDRG,121,ACUTE MAJOR EYE INFECTIONS WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,10029.06
7,New York-Presbyterian Hospital,MSDRG,122,ACUTE MAJOR EYE INFECTIONS WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,6881.868512742
7,New York-Presbyterian Hospital,MSDRG,123,NEUROLOGICAL EYE DISORDERS,United Healthcare,United Commuity Plan Medicaid,10967.28
7,New York-Presbyterian Hospital,MSDRG,124,OTHER DISORDERS OF THE EYE WITH MCC,United Healthcare,United Commuity Plan Medicaid,11512.8812099101
7,New York-Presbyterian Hospital,MSDRG,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,13392.8116666667
7,New York-Presbyterian Hospital,MSDRG,135,SINUS AND MASTOID PROCEDURES WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,17204.0332901011
7,New York-Presbyterian Hospital,MSDRG,136,SINUS AND MASTOID PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,9664.7343931774
7,New York-Presbyterian Hospital,MSDRG,137,MOUTH PROCEDURES WITH CC/MCC,United Healthcare,United Commuity Plan Medicaid,12266.709984955
7,New York-Presbyterian Hospital,MSDRG,138,MOUTH PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,8739.4781342181
7,New York-Presbyterian Hospital,MSDRG,139,SALIVARY GLAND PROCEDURES,United Healthcare,United Commuity Plan Medicaid,9360.7265282084
7,New York-Presbyterian Hospital,MSDRG,140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,United Healthcare,United Commuity Plan Medicaid,26574.83
7,New York-Presbyterian Hospital,MSDRG,141,MAJOR HEAD AND NECK PROCEDURES WITH CC,United Healthcare,United Commuity Plan Medicaid,25839.18
7,New York-Presbyterian Hospital,MSDRG,142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,United Healthcare,United Commuity Plan Medicaid,16184.35
7,New York-Presbyterian Hospital,MSDRG,143,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC",United Healthcare,United Commuity Plan Medicaid,31848.8301681125
7,New York-Presbyterian Hospital,MSDRG,144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",United Healthcare,United Commuity Plan Medicaid,16098.7686772737
7,New York-Presbyterian Hospital,MSDRG,145,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITHOUT CC/MCC",United Healthcare,United Commuity Plan Medicaid,12477.665
7,New York-Presbyterian Hospital,MSDRG,146,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH MCC",United Healthcare,United Commuity Plan Medicaid,41282.75
7,New York-Presbyterian Hospital,MSDRG,147,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITH CC",United Healthcare,United Commuity Plan Medicaid,18033.37
7,New York-Presbyterian Hospital,MSDRG,148,"EAR, NOSE, MOUTH AND THROAT MALIGNANCY WITHOUT CC/MCC",United Healthcare,United Commuity Plan Medicaid,9708.8051168813
7,New York-Presbyterian Hospital,MSDRG,149,DYSEQUILIBRIUM,United Healthcare,United Commuity Plan Medicaid,9966.8314285714
7,New York-Presbyterian Hospital,MSDRG,150,EPISTAXIS WITH MCC,United Healthcare,United Commuity Plan Medicaid,17637.208439817
7,New York-Presbyterian Hospital,MSDRG,151,EPISTAXIS WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,10392.5485267391
7,New York-Presbyterian Hospital,MSDRG,152,OTITIS MEDIA AND URI WITH MCC,United Healthcare,United Commuity Plan Medicaid,9498.01
7,New York-Presbyterian Hospital,MSDRG,153,OTITIS MEDIA AND URI WITHOUT MCC,United Healthcare,United Commuity Plan Medicaid,11154.716
7,New York-Presbyterian Hospital,MSDRG,154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",United Healthcare,United Commuity Plan Medicaid,26717.83
